ids	Export_Decision	Economical_State	Profit
12538	0	1	-711000.0
12539	0	1	-711000.0
12540	2	0	210000.0
12541	1	2	1694500.0
12542	0	0	2726000.0
12543	0	1	-711000.0
12544	2	1	766000.0
12545	0	0	2726000.0
12546	2	2	1425000.0
12547	0	1	-711000.0
12548	2	2	1425000.0
12549	1	2	1694500.0
12550	2	1	766000.0
12551	1	2	1694500.0
12552	0	1	-711000.0
12553	1	2	1694500.0
12554	0	2	1870000.0
12555	1	1	900500.0
12556	1	1	900500.0
12557	1	0	2357000.0
12558	0	0	2726000.0
12559	2	1	766000.0
12560	2	2	1425000.0
12561	1	0	2357000.0
12562	1	0	2357000.0
12563	2	0	210000.0
12564	0	0	2726000.0
12565	1	0	2357000.0
12566	1	2	1694500.0
12567	2	2	1425000.0
12568	1	2	1694500.0
12569	1	2	1694500.0
12570	1	2	1694500.0
12571	0	1	-711000.0
12572	0	0	2726000.0
12573	1	0	2357000.0
12574	1	2	1694500.0
12575	1	1	900500.0
12576	0	1	-711000.0
12577	0	1	-711000.0
12578	2	2	1425000.0
12579	1	1	900500.0
12580	0	0	2726000.0
12581	2	0	210000.0
12582	0	1	-711000.0
12583	2	2	1425000.0
12584	2	0	210000.0
12585	2	0	210000.0
12586	2	1	766000.0
12587	0	2	1870000.0
12588	1	0	2357000.0
12589	1	1	900500.0
12590	1	0	2357000.0
12591	1	1	900500.0
12592	1	0	2357000.0
12593	2	2	1425000.0
12594	2	0	210000.0
12595	0	1	-711000.0
12596	1	0	2357000.0
12597	2	1	766000.0
12598	0	2	1870000.0
12599	2	2	1425000.0
12600	0	1	-711000.0
12601	2	2	1425000.0
12602	0	1	-711000.0
12603	0	2	1870000.0
12604	1	0	2357000.0
12605	1	1	900500.0
12606	0	0	2726000.0
12607	1	0	2357000.0
12608	0	2	1870000.0
12609	0	0	2726000.0
12610	0	2	1870000.0
12611	0	0	2726000.0
12612	0	0	2726000.0
12613	0	0	2726000.0
12614	1	1	900500.0
12615	1	0	2357000.0
12616	0	1	-711000.0
12617	1	1	900500.0
12618	2	0	210000.0
12619	1	0	2357000.0
12620	2	0	210000.0
12621	0	0	2726000.0
12622	2	1	766000.0
12623	1	0	2357000.0
12624	0	1	-711000.0
12625	2	2	1425000.0
12626	1	2	1694500.0
12627	2	1	766000.0
12628	1	1	900500.0
12629	2	0	210000.0
12630	1	1	900500.0
12631	1	0	2357000.0
12632	1	1	900500.0
12633	1	1	900500.0
12634	1	0	2357000.0
12635	1	0	2357000.0
12636	2	1	766000.0
12637	0	1	-711000.0
12638	1	0	2357000.0
12639	1	0	2357000.0
12640	2	0	210000.0
12641	2	1	766000.0
12642	0	2	1870000.0
12643	1	1	900500.0
12644	2	2	1425000.0
12645	2	2	1425000.0
12646	0	0	2726000.0
12647	0	0	2726000.0
12648	2	2	1425000.0
12649	0	1	-711000.0
12650	2	0	210000.0
12651	1	2	1694500.0
12652	1	2	1694500.0
12653	2	0	210000.0
12654	1	0	2357000.0
12655	2	0	210000.0
12656	1	0	2357000.0
12657	1	0	2357000.0
12658	0	1	-711000.0
12659	0	2	1870000.0
12660	1	2	1694500.0
12661	1	2	1694500.0
12662	0	1	-711000.0
12663	2	0	210000.0
12664	2	2	1425000.0
12665	2	1	766000.0
12666	0	0	2726000.0
12667	2	2	1425000.0
12668	1	1	900500.0
12669	0	1	-711000.0
12670	2	0	210000.0
12671	0	2	1870000.0
12672	1	0	2357000.0
12673	1	0	2357000.0
12674	1	0	2357000.0
12675	1	1	900500.0
12676	0	0	2726000.0
12677	1	0	2357000.0
12678	2	1	766000.0
12679	1	0	2357000.0
12680	1	2	1694500.0
12681	0	1	-711000.0
12682	1	0	2357000.0
12683	2	0	210000.0
12684	1	2	1694500.0
12685	0	2	1870000.0
12686	1	0	2357000.0
12687	2	2	1425000.0
12688	2	1	766000.0
12689	2	0	210000.0
12690	2	0	210000.0
12691	1	2	1694500.0
12692	2	0	210000.0
12693	0	0	2726000.0
12694	1	0	2357000.0
12695	1	2	1694500.0
12696	1	0	2357000.0
12697	2	0	210000.0
12698	2	0	210000.0
12699	1	0	2357000.0
12700	0	1	-711000.0
12701	2	0	210000.0
12702	0	0	2726000.0
12703	1	2	1694500.0
12704	0	0	2726000.0
12705	2	0	210000.0
12706	1	0	2357000.0
12707	2	2	1425000.0
12708	2	0	210000.0
12709	2	0	210000.0
12710	0	0	2726000.0
12711	2	1	766000.0
12712	2	0	210000.0
12713	0	0	2726000.0
12714	0	0	2726000.0
12715	0	1	-711000.0
12716	2	0	210000.0
12717	1	1	900500.0
12718	2	0	210000.0
12719	1	2	1694500.0
12720	0	0	2726000.0
12721	2	1	766000.0
12722	0	0	2726000.0
12723	0	2	1870000.0
12724	0	1	-711000.0
12725	1	1	900500.0
12726	0	1	-711000.0
12727	1	1	900500.0
12728	1	1	900500.0
12729	2	0	210000.0
12730	0	0	2726000.0
12731	0	2	1870000.0
12732	1	0	2357000.0
12733	0	2	1870000.0
12734	1	0	2357000.0
12735	1	0	2357000.0
12736	0	2	1870000.0
12737	2	1	766000.0
12738	2	2	1425000.0
12739	1	1	900500.0
12740	1	0	2357000.0
12741	2	2	1425000.0
12742	2	2	1425000.0
12743	1	1	900500.0
12744	0	1	-711000.0
12745	1	0	2357000.0
12746	0	0	2726000.0
12747	2	1	766000.0
12748	0	0	2726000.0
12749	2	2	1425000.0
12750	2	2	1425000.0
12751	2	2	1425000.0
12752	2	2	1425000.0
12753	2	1	766000.0
12754	2	1	766000.0
12755	2	2	1425000.0
12756	2	1	766000.0
12757	0	2	1870000.0
12758	0	0	2726000.0
12759	1	1	900500.0
12760	2	0	210000.0
12761	0	2	1870000.0
12762	2	0	210000.0
12763	2	1	766000.0
12764	2	1	766000.0
12765	2	0	210000.0
12766	1	0	2357000.0
12767	0	1	-711000.0
12768	0	2	1870000.0
12769	0	0	2726000.0
12770	1	0	2357000.0
12771	1	2	1694500.0
12772	0	0	2726000.0
12773	1	2	1694500.0
12774	1	0	2357000.0
12775	0	0	2726000.0
12776	1	0	2357000.0
12777	0	1	-711000.0
12778	2	0	210000.0
12779	0	2	1870000.0
12780	2	1	766000.0
12781	0	0	2726000.0
12782	0	0	2726000.0
12783	0	0	2726000.0
12784	2	0	210000.0
12785	1	1	900500.0
12786	0	1	-711000.0
12787	0	1	-711000.0
12788	0	0	2726000.0
12789	0	2	1870000.0
12790	2	0	210000.0
12791	2	2	1425000.0
12792	1	0	2357000.0
12793	1	1	900500.0
12794	2	2	1425000.0
12795	1	1	900500.0
12796	1	1	900500.0
12797	0	2	1870000.0
12798	1	0	2357000.0
12799	1	1	900500.0
12800	2	1	766000.0
12801	2	0	210000.0
12802	1	0	2357000.0
12803	2	1	766000.0
12804	0	0	2726000.0
12805	2	2	1425000.0
12806	0	2	1870000.0
12807	0	2	1870000.0
12808	1	2	1694500.0
12809	0	2	1870000.0
12810	2	1	766000.0
12811	0	1	-711000.0
12812	0	1	-711000.0
12813	0	0	2726000.0
12814	1	1	900500.0
12815	1	2	1694500.0
12816	1	0	2357000.0
12817	0	2	1870000.0
12818	0	1	-711000.0
12819	1	2	1694500.0
12820	0	0	2726000.0
12821	1	2	1694500.0
12822	1	0	2357000.0
12823	0	0	2726000.0
12824	2	1	766000.0
12825	1	1	900500.0
12826	1	1	900500.0
12827	2	2	1425000.0
12828	0	1	-711000.0
12829	2	2	1425000.0
12830	1	2	1694500.0
12831	0	2	1870000.0
12832	2	1	766000.0
12833	0	1	-711000.0
12834	1	1	900500.0
12835	2	0	210000.0
12836	1	2	1694500.0
12837	0	0	2726000.0
12838	2	1	766000.0
12839	1	2	1694500.0
12840	2	0	210000.0
12841	2	0	210000.0
12842	2	1	766000.0
12843	2	1	766000.0
12844	2	2	1425000.0
12845	2	0	210000.0
12846	1	1	900500.0
12847	0	2	1870000.0
12848	1	1	900500.0
12849	1	1	900500.0
12850	0	0	2726000.0
12851	1	2	1694500.0
12852	0	0	2726000.0
12853	2	0	210000.0
12854	0	0	2726000.0
12855	1	2	1694500.0
12856	0	1	-711000.0
12857	1	1	900500.0
12858	1	0	2357000.0
12859	0	1	-711000.0
12860	2	2	1425000.0
12861	1	2	1694500.0
12862	0	2	1870000.0
12863	0	0	2726000.0
12864	2	2	1425000.0
12865	1	0	2357000.0
12866	0	2	1870000.0
12867	2	1	766000.0
12868	1	2	1694500.0
12869	2	0	210000.0
12870	1	0	2357000.0
12871	0	0	2726000.0
12872	0	1	-711000.0
12873	0	0	2726000.0
12874	1	0	2357000.0
12875	1	0	2357000.0
12876	2	2	1425000.0
12877	0	2	1870000.0
12878	2	0	210000.0
12879	1	0	2357000.0
12880	0	1	-711000.0
12881	2	1	766000.0
12882	0	1	-711000.0
12883	0	1	-711000.0
12884	0	2	1870000.0
12885	1	0	2357000.0
12886	2	2	1425000.0
12887	0	0	2726000.0
12888	1	0	2357000.0
12889	1	2	1694500.0
12890	2	1	766000.0
12891	1	1	900500.0
12892	2	1	766000.0
12893	1	0	2357000.0
12894	2	0	210000.0
12895	2	2	1425000.0
12896	1	1	900500.0
12897	1	0	2357000.0
12898	0	2	1870000.0
12899	2	0	210000.0
12900	2	1	766000.0
12901	2	1	766000.0
12902	2	0	210000.0
12903	2	1	766000.0
12904	1	2	1694500.0
12905	0	2	1870000.0
12906	1	1	900500.0
12907	2	2	1425000.0
12908	0	0	2726000.0
12909	2	2	1425000.0
12910	0	0	2726000.0
12911	0	0	2726000.0
12912	1	0	2357000.0
12913	2	2	1425000.0
12914	0	1	-711000.0
12915	0	0	2726000.0
12916	2	0	210000.0
12917	2	2	1425000.0
12918	2	0	210000.0
12919	1	0	2357000.0
12920	0	2	1870000.0
12921	0	0	2726000.0
12922	2	1	766000.0
12923	2	1	766000.0
12924	1	2	1694500.0
12925	0	1	-711000.0
12926	0	0	2726000.0
12927	0	2	1870000.0
12928	0	0	2726000.0
12929	1	0	2357000.0
12930	1	2	1694500.0
12931	2	0	210000.0
12932	1	1	900500.0
12933	1	1	900500.0
12934	2	2	1425000.0
12935	2	2	1425000.0
12936	2	2	1425000.0
12937	0	1	-711000.0
12938	0	1	-711000.0
12939	1	2	1694500.0
12940	2	1	766000.0
12941	1	1	900500.0
12942	1	0	2357000.0
12943	1	2	1694500.0
12944	1	1	900500.0
12945	2	2	1425000.0
12946	1	0	2357000.0
12947	2	0	210000.0
12948	0	1	-711000.0
12949	2	1	766000.0
12950	0	0	2726000.0
12951	0	2	1870000.0
12952	2	2	1425000.0
12953	1	2	1694500.0
12954	0	0	2726000.0
12955	2	2	1425000.0
12956	2	2	1425000.0
12957	1	0	2357000.0
12958	1	0	2357000.0
12959	2	0	210000.0
12960	2	2	1425000.0
12961	1	0	2357000.0
12962	0	1	-711000.0
12963	1	2	1694500.0
12964	2	2	1425000.0
12965	0	1	-711000.0
12966	2	2	1425000.0
12967	0	0	2726000.0
12968	1	0	2357000.0
12969	1	1	900500.0
12970	0	1	-711000.0
12971	0	2	1870000.0
12972	1	2	1694500.0
12973	2	0	210000.0
12974	2	2	1425000.0
12975	1	2	1694500.0
12976	2	0	210000.0
12977	0	1	-711000.0
12978	2	2	1425000.0
12979	0	2	1870000.0
12980	1	2	1694500.0
12981	2	1	766000.0
12982	2	0	210000.0
12983	0	2	1870000.0
12984	1	2	1694500.0
12985	2	2	1425000.0
12986	1	2	1694500.0
12987	2	2	1425000.0
12988	2	1	766000.0
12989	2	0	210000.0
12990	2	1	766000.0
12991	0	1	-711000.0
12992	2	1	766000.0
12993	2	2	1425000.0
12994	1	2	1694500.0
12995	1	1	900500.0
12996	0	2	1870000.0
12997	1	0	2357000.0
12998	2	0	210000.0
12999	1	2	1694500.0
13000	0	1	-711000.0
13001	2	2	1425000.0
13002	0	2	1870000.0
13003	2	2	1425000.0
13004	1	0	2357000.0
13005	0	2	1870000.0
13006	2	2	1425000.0
13007	0	1	-711000.0
13008	1	0	2357000.0
13009	0	0	2726000.0
13010	2	2	1425000.0
13011	2	2	1425000.0
13012	0	0	2726000.0
13013	1	0	2357000.0
13014	0	1	-711000.0
13015	1	1	900500.0
13016	1	2	1694500.0
13017	1	2	1694500.0
13018	1	2	1694500.0
13019	2	0	210000.0
13020	0	0	2726000.0
13021	0	1	-711000.0
13022	0	2	1870000.0
13023	2	1	766000.0
13024	1	0	2357000.0
13025	1	0	2357000.0
13026	0	0	2726000.0
13027	0	1	-711000.0
13028	0	0	2726000.0
13029	2	0	210000.0
13030	2	2	1425000.0
13031	2	2	1425000.0
13032	2	0	210000.0
13033	1	0	2357000.0
13034	2	1	766000.0
13035	2	2	1425000.0
13036	1	2	1694500.0
13037	2	1	766000.0
13038	2	1	766000.0
13039	2	2	1425000.0
13040	0	2	1870000.0
13041	0	1	-711000.0
13042	0	1	-711000.0
13043	1	0	2357000.0
13044	0	1	-711000.0
13045	2	0	210000.0
13046	2	2	1425000.0
13047	0	2	1870000.0
13048	2	0	210000.0
13049	2	2	1425000.0
13050	1	1	900500.0
13051	2	0	210000.0
13052	1	1	900500.0
13053	1	1	900500.0
13054	0	1	-711000.0
13055	2	2	1425000.0
13056	0	2	1870000.0
13057	0	2	1870000.0
13058	0	2	1870000.0
13059	1	0	2357000.0
13060	2	1	766000.0
13061	2	2	1425000.0
13062	1	1	900500.0
13063	0	1	-711000.0
13064	1	2	1694500.0
13065	2	2	1425000.0
13066	1	0	2357000.0
13067	1	0	2357000.0
13068	2	0	210000.0
13069	2	2	1425000.0
13070	0	0	2726000.0
13071	1	0	2357000.0
13072	1	1	900500.0
13073	2	2	1425000.0
13074	0	0	2726000.0
13075	2	2	1425000.0
13076	2	1	766000.0
13077	2	0	210000.0
13078	0	0	2726000.0
13079	0	0	2726000.0
13080	2	0	210000.0
13081	0	2	1870000.0
13082	0	2	1870000.0
13083	1	2	1694500.0
13084	1	1	900500.0
13085	2	1	766000.0
13086	1	0	2357000.0
13087	0	0	2726000.0
13088	2	2	1425000.0
13089	2	1	766000.0
13090	1	0	2357000.0
13091	2	1	766000.0
13092	1	0	2357000.0
13093	1	2	1694500.0
13094	1	0	2357000.0
13095	1	0	2357000.0
13096	1	0	2357000.0
13097	0	1	-711000.0
13098	0	1	-711000.0
13099	0	0	2726000.0
13100	1	1	900500.0
13101	0	1	-711000.0
13102	1	0	2357000.0
13103	2	1	766000.0
13104	2	0	210000.0
13105	1	0	2357000.0
13106	1	0	2357000.0
13107	0	0	2726000.0
13108	1	0	2357000.0
13109	1	2	1694500.0
13110	1	2	1694500.0
13111	0	2	1870000.0
13112	0	0	2726000.0
13113	0	0	2726000.0
13114	1	2	1694500.0
13115	0	1	-711000.0
13116	0	2	1870000.0
13117	2	1	766000.0
13118	1	0	2357000.0
13119	2	2	1425000.0
13120	0	0	2726000.0
13121	1	1	900500.0
13122	1	1	900500.0
13123	0	0	2726000.0
13124	2	0	210000.0
13125	0	2	1870000.0
13126	2	2	1425000.0
13127	0	1	-711000.0
13128	2	1	766000.0
13129	0	0	2726000.0
13130	2	0	210000.0
13131	0	1	-711000.0
13132	0	2	1870000.0
13133	2	1	766000.0
13134	0	0	2726000.0
13135	0	1	-711000.0
13136	0	0	2726000.0
13137	1	2	1694500.0
13138	1	0	2357000.0
13139	2	2	1425000.0
13140	2	2	1425000.0
13141	2	0	210000.0
13142	2	1	766000.0
13143	1	2	1694500.0
13144	2	0	210000.0
13145	2	0	210000.0
13146	1	0	2357000.0
13147	2	2	1425000.0
13148	0	1	-711000.0
13149	0	2	1870000.0
13150	0	2	1870000.0
13151	2	2	1425000.0
13152	0	2	1870000.0
13153	2	2	1425000.0
13154	0	2	1870000.0
13155	1	2	1694500.0
13156	0	1	-711000.0
13157	1	0	2357000.0
13158	0	2	1870000.0
13159	0	1	-711000.0
13160	0	2	1870000.0
13161	1	0	2357000.0
13162	1	1	900500.0
13163	0	2	1870000.0
13164	2	1	766000.0
13165	1	1	900500.0
13166	2	0	210000.0
13167	2	0	210000.0
13168	2	2	1425000.0
13169	0	2	1870000.0
13170	1	1	900500.0
13171	1	1	900500.0
13172	0	1	-711000.0
13173	0	0	2726000.0
13174	0	1	-711000.0
13175	1	1	900500.0
13176	1	2	1694500.0
13177	1	1	900500.0
13178	0	1	-711000.0
13179	1	2	1694500.0
13180	0	1	-711000.0
13181	1	1	900500.0
13182	1	2	1694500.0
13183	1	2	1694500.0
13184	0	1	-711000.0
13185	0	2	1870000.0
13186	2	0	210000.0
13187	2	0	210000.0
13188	2	2	1425000.0
13189	1	1	900500.0
13190	0	2	1870000.0
13191	2	0	210000.0
13192	1	2	1694500.0
13193	1	0	2357000.0
13194	0	2	1870000.0
13195	1	2	1694500.0
13196	1	1	900500.0
13197	1	1	900500.0
13198	0	0	2726000.0
13199	0	2	1870000.0
13200	2	2	1425000.0
13201	2	0	210000.0
13202	2	1	766000.0
13203	2	2	1425000.0
13204	2	0	210000.0
13205	1	1	900500.0
13206	2	2	1425000.0
13207	0	2	1870000.0
13208	1	2	1694500.0
13209	2	1	766000.0
13210	1	1	900500.0
13211	2	2	1425000.0
13212	0	2	1870000.0
13213	1	2	1694500.0
13214	1	2	1694500.0
13215	0	1	-711000.0
13216	1	2	1694500.0
13217	1	1	900500.0
13218	0	0	2726000.0
13219	1	1	900500.0
13220	2	1	766000.0
13221	0	2	1870000.0
13222	2	0	210000.0
13223	0	1	-711000.0
13224	2	2	1425000.0
13225	0	0	2726000.0
13226	2	0	210000.0
13227	1	0	2357000.0
13228	0	0	2726000.0
13229	1	0	2357000.0
13230	2	2	1425000.0
13231	0	0	2726000.0
13232	2	2	1425000.0
13233	2	1	766000.0
13234	2	0	210000.0
13235	1	2	1694500.0
13236	0	0	2726000.0
13237	0	1	-711000.0
13238	2	0	210000.0
13239	2	0	210000.0
13240	2	0	210000.0
13241	2	1	766000.0
13242	0	0	2726000.0
13243	0	1	-711000.0
13244	2	2	1425000.0
13245	1	0	2357000.0
13246	2	2	1425000.0
13247	1	0	2357000.0
13248	1	0	2357000.0
13249	1	2	1694500.0
13250	1	0	2357000.0
13251	2	0	210000.0
13252	2	1	766000.0
13253	0	0	2726000.0
13254	2	1	766000.0
13255	2	0	210000.0
13256	1	2	1694500.0
13257	2	0	210000.0
13258	2	1	766000.0
13259	1	0	2357000.0
13260	1	0	2357000.0
13261	0	2	1870000.0
13262	2	2	1425000.0
13263	1	0	2357000.0
13264	0	0	2726000.0
13265	0	0	2726000.0
13266	2	2	1425000.0
13267	2	0	210000.0
13268	1	2	1694500.0
13269	1	1	900500.0
13270	1	1	900500.0
13271	2	0	210000.0
13272	1	2	1694500.0
13273	0	1	-711000.0
13274	2	0	210000.0
13275	2	0	210000.0
13276	0	2	1870000.0
13277	0	0	2726000.0
13278	2	0	210000.0
13279	2	2	1425000.0
13280	2	0	210000.0
13281	0	1	-711000.0
13282	1	0	2357000.0
13283	2	2	1425000.0
13284	0	0	2726000.0
13285	2	2	1425000.0
13286	2	1	766000.0
13287	2	1	766000.0
13288	0	1	-711000.0
13289	1	1	900500.0
13290	0	2	1870000.0
13291	0	1	-711000.0
13292	2	2	1425000.0
13293	1	2	1694500.0
13294	2	0	210000.0
13295	2	2	1425000.0
13296	1	0	2357000.0
13297	0	0	2726000.0
13298	1	0	2357000.0
13299	0	1	-711000.0
13300	2	0	210000.0
13301	0	0	2726000.0
13302	0	1	-711000.0
13303	2	2	1425000.0
13304	0	1	-711000.0
13305	2	1	766000.0
13306	2	1	766000.0
13307	1	1	900500.0
13308	2	1	766000.0
13309	1	2	1694500.0
13310	2	2	1425000.0
13311	1	2	1694500.0
13312	1	0	2357000.0
13313	0	1	-711000.0
13314	1	2	1694500.0
13315	2	1	766000.0
13316	2	0	210000.0
13317	2	2	1425000.0
13318	1	0	2357000.0
13319	2	2	1425000.0
13320	1	2	1694500.0
13321	1	0	2357000.0
13322	2	0	210000.0
13323	2	2	1425000.0
13324	2	0	210000.0
13325	2	0	210000.0
13326	1	0	2357000.0
13327	1	0	2357000.0
13328	1	0	2357000.0
13329	2	0	210000.0
13330	0	2	1870000.0
13331	1	0	2357000.0
13332	2	1	766000.0
13333	1	0	2357000.0
13334	2	1	766000.0
13335	0	0	2726000.0
13336	1	1	900500.0
13337	1	2	1694500.0
13338	2	1	766000.0
13339	1	1	900500.0
13340	0	0	2726000.0
13341	0	0	2726000.0
13342	1	1	900500.0
13343	0	1	-711000.0
13344	2	2	1425000.0
13345	0	1	-711000.0
13346	1	0	2357000.0
13347	0	0	2726000.0
13348	1	0	2357000.0
13349	0	0	2726000.0
13350	1	2	1694500.0
13351	2	1	766000.0
13352	1	0	2357000.0
13353	2	0	210000.0
13354	1	0	2357000.0
13355	0	2	1870000.0
13356	1	1	900500.0
13357	0	2	1870000.0
13358	2	0	210000.0
13359	2	2	1425000.0
13360	1	2	1694500.0
13361	0	0	2726000.0
13362	0	0	2726000.0
13363	0	1	-711000.0
13364	2	0	210000.0
13365	0	2	1870000.0
13366	1	2	1694500.0
13367	2	2	1425000.0
13368	2	1	766000.0
13369	2	0	210000.0
13370	2	2	1425000.0
13371	1	1	900500.0
13372	2	0	210000.0
13373	2	1	766000.0
13374	0	1	-711000.0
13375	0	0	2726000.0
13376	2	2	1425000.0
13377	0	0	2726000.0
13378	0	0	2726000.0
13379	1	1	900500.0
13380	1	0	2357000.0
13381	2	1	766000.0
13382	1	0	2357000.0
13383	1	2	1694500.0
13384	1	2	1694500.0
13385	0	2	1870000.0
13386	0	2	1870000.0
13387	1	1	900500.0
13388	0	2	1870000.0
13389	0	1	-711000.0
13390	0	0	2726000.0
13391	0	0	2726000.0
13392	1	0	2357000.0
13393	1	1	900500.0
13394	2	0	210000.0
13395	0	1	-711000.0
13396	0	1	-711000.0
13397	0	1	-711000.0
13398	1	1	900500.0
13399	1	2	1694500.0
13400	2	1	766000.0
13401	1	0	2357000.0
13402	0	1	-711000.0
13403	0	2	1870000.0
13404	0	1	-711000.0
13405	0	1	-711000.0
13406	2	1	766000.0
13407	1	0	2357000.0
13408	1	1	900500.0
13409	2	2	1425000.0
13410	2	1	766000.0
13411	0	2	1870000.0
13412	0	1	-711000.0
13413	2	1	766000.0
13414	0	0	2726000.0
13415	1	0	2357000.0
13416	1	2	1694500.0
13417	1	1	900500.0
13418	2	2	1425000.0
13419	1	0	2357000.0
13420	1	1	900500.0
13421	1	1	900500.0
13422	1	1	900500.0
13423	1	0	2357000.0
13424	1	0	2357000.0
13425	0	2	1870000.0
13426	2	0	210000.0
13427	2	0	210000.0
13428	2	2	1425000.0
13429	2	2	1425000.0
13430	1	0	2357000.0
13431	2	0	210000.0
13432	2	1	766000.0
13433	2	1	766000.0
13434	1	0	2357000.0
13435	0	2	1870000.0
13436	0	1	-711000.0
13437	2	2	1425000.0
13438	1	1	900500.0
13439	2	1	766000.0
13440	1	0	2357000.0
13441	2	2	1425000.0
13442	2	0	210000.0
13443	0	0	2726000.0
13444	0	1	-711000.0
13445	0	2	1870000.0
13446	2	0	210000.0
13447	1	0	2357000.0
13448	1	0	2357000.0
13449	2	2	1425000.0
13450	1	0	2357000.0
13451	1	2	1694500.0
13452	0	0	2726000.0
13453	1	2	1694500.0
13454	1	2	1694500.0
13455	1	0	2357000.0
13456	0	0	2726000.0
13457	0	0	2726000.0
13458	2	0	210000.0
13459	0	1	-711000.0
13460	1	2	1694500.0
13461	1	0	2357000.0
13462	1	0	2357000.0
13463	0	1	-711000.0
13464	2	0	210000.0
13465	1	0	2357000.0
13466	2	2	1425000.0
13467	0	0	2726000.0
13468	2	1	766000.0
13469	0	2	1870000.0
13470	2	2	1425000.0
13471	1	1	900500.0
13472	0	1	-711000.0
13473	2	0	210000.0
13474	2	1	766000.0
13475	2	1	766000.0
13476	2	2	1425000.0
13477	0	0	2726000.0
13478	2	2	1425000.0
13479	0	2	1870000.0
13480	1	1	900500.0
13481	2	0	210000.0
13482	2	1	766000.0
13483	1	2	1694500.0
13484	2	2	1425000.0
13485	0	2	1870000.0
13486	1	0	2357000.0
13487	1	1	900500.0
13488	2	0	210000.0
13489	2	0	210000.0
13490	1	0	2357000.0
13491	0	2	1870000.0
13492	0	2	1870000.0
13493	0	2	1870000.0
13494	2	0	210000.0
13495	1	2	1694500.0
13496	1	2	1694500.0
13497	2	0	210000.0
13498	1	2	1694500.0
13499	2	0	210000.0
13500	2	1	766000.0
13501	2	2	1425000.0
13502	2	1	766000.0
13503	1	0	2357000.0
13504	0	2	1870000.0
13505	0	2	1870000.0
13506	2	1	766000.0
13507	1	0	2357000.0
13508	0	0	2726000.0
13509	1	0	2357000.0
13510	2	0	210000.0
13511	0	1	-711000.0
13512	0	0	2726000.0
13513	1	2	1694500.0
13514	1	0	2357000.0
13515	0	0	2726000.0
13516	1	0	2357000.0
13517	0	1	-711000.0
13518	1	0	2357000.0
13519	0	1	-711000.0
13520	1	2	1694500.0
13521	1	0	2357000.0
13522	2	0	210000.0
13523	0	0	2726000.0
13524	0	1	-711000.0
13525	1	0	2357000.0
13526	1	0	2357000.0
13527	0	0	2726000.0
13528	1	0	2357000.0
13529	1	2	1694500.0
13530	2	0	210000.0
13531	0	0	2726000.0
13532	0	0	2726000.0
13533	2	1	766000.0
13534	0	2	1870000.0
13535	1	2	1694500.0
13536	0	1	-711000.0
13537	0	2	1870000.0
13538	1	2	1694500.0
13539	1	2	1694500.0
13540	2	1	766000.0
13541	0	0	2726000.0
13542	0	2	1870000.0
13543	0	0	2726000.0
13544	1	0	2357000.0
13545	2	1	766000.0
13546	0	0	2726000.0
13547	2	2	1425000.0
13548	2	0	210000.0
13549	2	2	1425000.0
13550	0	0	2726000.0
13551	0	0	2726000.0
13552	1	2	1694500.0
13553	2	2	1425000.0
13554	2	0	210000.0
13555	2	0	210000.0
13556	2	2	1425000.0
13557	2	0	210000.0
13558	1	0	2357000.0
13559	2	1	766000.0
13560	0	0	2726000.0
13561	2	2	1425000.0
13562	0	1	-711000.0
13563	1	0	2357000.0
13564	2	2	1425000.0
13565	2	0	210000.0
13566	1	0	2357000.0
13567	0	1	-711000.0
13568	2	2	1425000.0
13569	2	1	766000.0
13570	0	2	1870000.0
13571	0	2	1870000.0
13572	1	0	2357000.0
13573	2	1	766000.0
13574	1	0	2357000.0
13575	2	0	210000.0
13576	1	0	2357000.0
13577	0	0	2726000.0
13578	0	0	2726000.0
13579	2	1	766000.0
13580	1	1	900500.0
13581	2	1	766000.0
13582	2	1	766000.0
13583	1	0	2357000.0
13584	2	0	210000.0
13585	2	0	210000.0
13586	2	1	766000.0
13587	2	2	1425000.0
13588	0	0	2726000.0
13589	1	0	2357000.0
13590	0	0	2726000.0
13591	1	1	900500.0
13592	0	0	2726000.0
13593	1	0	2357000.0
13594	0	0	2726000.0
13595	2	2	1425000.0
13596	0	1	-711000.0
13597	0	2	1870000.0
13598	1	1	900500.0
13599	2	1	766000.0
13600	1	2	1694500.0
13601	0	2	1870000.0
13602	1	0	2357000.0
13603	1	0	2357000.0
13604	2	0	210000.0
13605	2	2	1425000.0
13606	0	0	2726000.0
13607	0	2	1870000.0
13608	0	2	1870000.0
13609	2	2	1425000.0
13610	2	0	210000.0
13611	1	0	2357000.0
13612	1	2	1694500.0
13613	2	2	1425000.0
13614	1	2	1694500.0
13615	2	0	210000.0
13616	2	0	210000.0
13617	2	2	1425000.0
13618	0	2	1870000.0
13619	2	1	766000.0
13620	2	0	210000.0
13621	2	1	766000.0
13622	0	1	-711000.0
13623	2	2	1425000.0
13624	0	1	-711000.0
13625	2	1	766000.0
13626	1	0	2357000.0
13627	0	1	-711000.0
13628	1	0	2357000.0
13629	1	1	900500.0
13630	0	2	1870000.0
13631	1	2	1694500.0
13632	2	0	210000.0
13633	0	0	2726000.0
13634	1	1	900500.0
13635	0	0	2726000.0
13636	1	1	900500.0
13637	0	2	1870000.0
13638	1	0	2357000.0
